# x_1,x_2,Class_label
1.52617497e+02,-1.75720979e+02,2
1.42667291e+02,4.07767275e+02,0
1.30573723e+02,4.48995178e+02,0
-6.16935712e+01,-2.51701010e+02,1
1.50273221e+02,-1.86317428e+02,2
1.43917089e+02,3.81910461e+02,0
1.30499474e+02,-2.28127148e+02,2
1.21466785e+02,4.95003030e+02,0
1.60003394e+02,3.07727079e+02,0
1.24955465e+02,4.66516260e+02,0
1.53120440e+02,-2.08158606e+02,2
-1.41079415e+02,-1.16422881e+02,1
1.15671817e+02,5.41235375e+02,0
1.29185611e+02,-1.19045325e+02,2
1.19519067e+02,-1.76837420e+02,2
1.29257191e+02,4.79659351e+02,0
1.52669211e+02,3.41760271e+02,0
1.35311010e+02,4.25191773e+02,1
1.52015829e+02,3.31279184e+02,0
1.15691869e+02,-1.49159863e+02,2
-9.09599924e+01,-3.31150390e+01,1
1.49498119e+02,-2.59957192e+02,2
9.63898732e+01,-1.43690011e+02,2
1.35337975e+02,4.43584239e+02,0
1.48492825e+02,3.47926365e+02,0
-9.29808586e+01,-7.30290763e+01,1
-7.15659262e+01,-3.97316405e+02,1
-1.09832459e+02,-6.07253125e+02,1
1.06831308e+02,5.68693074e+02,0
1.49176280e+02,-2.66583580e+02,2
-6.51692343e+01,-8.25188350e+01,1
7.33825759e+01,-9.14733437e+01,2
1.57868026e+02,-1.77786003e+02,2
1.22339470e+02,5.16695368e+02,0
-1.28058872e+02,1.93963203e+01,1
1.57611725e+02,3.29958143e+02,0
-1.35191255e+02,-1.76753034e+02,1
-6.85976362e+01,1.13434709e+01,1
1.06625657e+02,5.46132158e+02,0
-1.49329716e+02,1.46039897e+01,2
1.15311573e+02,-2.49210521e+02,2
1.32513870e+02,4.43556462e+02,0
1.31580968e+02,4.31813569e+02,0
1.43183961e+02,3.90213805e+02,2
-1.35025546e+02,-3.06270096e+02,2
1.42256915e+02,-1.66706459e+02,2
1.40197580e+02,-2.19141427e+02,2
-2.07958301e+02,-3.20280136e+02,1
1.48981615e+02,3.47682379e+02,0
-1.05506978e+02,-9.02941616e+01,1
1.26871617e+02,-1.84069090e+02,2
-1.55281375e+02,-3.56233592e+02,1
-1.24781696e+02,-1.27157404e+02,1
-7.66232210e+01,-3.04556490e+02,1
1.59337075e+02,-2.32477277e+02,2
1.38458379e+02,4.29953725e+02,0
1.43349035e+02,-2.45347058e+02,2
1.34695222e+02,4.63210988e+02,0
1.27612289e+02,4.54076699e+02,0
-1.15380649e+02,-2.18741612e+02,1
1.24279516e+02,-1.56183717e+02,2
-1.29138472e+02,-1.46867409e+02,1
1.36390246e+02,-1.84573047e+02,2
1.31927350e+02,4.34503434e+02,0
1.28166025e+02,-1.21363942e+02,2
1.27881423e+02,-1.44718769e+02,2
1.41595412e+02,4.08429522e+02,0
-1.15102836e+02,-3.37780079e+02,1
1.41668261e+02,3.87571137e+02,0
-1.03538978e+02,-3.24321454e+02,1
-1.21299572e+02,-2.12299579e+02,1
-7.42972666e+01,-2.76643839e+02,1
-8.58861072e+01,-3.05405621e+02,1
1.28810294e+02,-1.63039607e+02,2
1.40184324e+02,-1.84784444e+02,2
1.38281311e+02,4.28382746e+02,0
-8.53418273e+01,-1.89807789e+02,1
-5.79748891e+01,-2.30025526e+02,1
-8.63954319e+01,-1.72797755e+02,1
1.37530513e+02,4.38389914e+02,0
1.40434401e+02,4.15917044e+02,0
-6.78343983e+01,-2.47182986e+02,1
1.28910879e+02,4.88789275e+02,0
1.33888535e+02,-2.23407490e+02,2
-1.07049584e+02,-2.46482963e+02,1
-8.33407203e+01,-2.07973452e+02,1
1.20116676e+02,-1.66264701e+02,2
1.00045214e+02,-1.32408985e+02,2
1.27541667e+02,-1.86490680e+02,2
1.18351488e+02,-1.76421841e+02,2
1.33599766e+02,4.25724564e+02,0
-4.54155264e+01,7.66032466e+01,1
-6.67913691e+01,-8.75587539e+01,1
1.64610896e+02,-2.74373878e+02,2
-1.11990514e+02,-1.79223326e+02,1
1.83656556e+02,-2.11229588e+02,2
-9.30301254e+01,-2.52023480e+02,1
-1.42204465e+02,-2.51581345e+02,1
-8.95252095e+01,-9.47092761e+01,1
-1.26312200e+02,-3.09116148e+02,1
-1.48008610e+02,-1.60588555e+02,1
1.43712849e+02,3.97618061e+02,0
1.29043224e+02,4.73859173e+02,0
-4.51845213e+01,-5.35167443e+01,1
1.25670184e+02,4.66258823e+02,0
-9.47948955e+01,-3.71375623e+02,1
1.35986187e+02,4.21159507e+02,0
1.03286430e+02,-4.95118520e+01,2
1.34266623e+02,4.65910513e+02,2
1.25189188e+02,5.09252292e+02,0
1.31354074e+02,4.30641786e+02,0
-9.29908204e+01,-1.47822298e+02,2
-5.87772637e+01,-8.02311960e+01,1
1.55349340e+02,-2.11729994e+02,2
1.12382626e+02,-1.19348498e+02,2
-1.21867753e+02,-2.83038648e+02,1
1.27978816e+02,4.52095074e+02,0
-1.01280121e+02,-2.22479230e+02,2
1.30651596e+02,4.75276810e+02,0
-1.65710996e+02,-2.88726119e+02,1
1.54155088e+02,-2.70554374e+02,2
-1.14317981e+02,-1.03160334e+02,1
1.29406958e+02,4.16967636e+02,0
-3.95154585e+01,-2.19320041e+02,1
1.45948521e+02,3.88544211e+02,0
1.24893440e+02,4.69919543e+02,0
1.51751391e+02,-1.18161322e+02,2
1.17117114e+02,-2.27526974e+02,2
1.36469548e+02,4.28465707e+02,0
1.14510581e+02,5.15160206e+02,0
1.13152418e+02,5.18527073e+02,0
-9.95256333e+01,-1.59844035e+02,1
1.39199820e+02,4.34303326e+02,0
-1.28626119e+02,-3.49046042e+02,1
1.18113002e+02,-2.02345599e+02,2
1.60740845e+02,3.26616231e+02,0
1.70563487e+02,-1.06576518e+02,2
1.20861778e+02,4.95490102e+02,0
1.31936320e+02,4.74129608e+02,0
1.13552787e+02,5.55280874e+02,0
1.41194089e+02,-1.46951974e+02,2
-1.42868911e+02,-2.43767726e+02,1
1.36130853e+02,4.26164364e+02,0
1.37807237e+02,-2.91135877e+02,2
1.33969029e+02,-2.18810204e+02,2
1.65447703e+02,-1.35887143e+02,2
9.08949755e+01,-1.54948295e+02,2
-8.67753571e+01,-2.08443653e+02,1
1.42228473e+02,3.95076900e+02,0
1.38372867e+02,4.50207990e+02,0
1.19593231e+02,4.89037859e+02,0
1.22527031e+02,5.28017749e+02,0
1.42146646e+02,3.62133248e+02,0
1.38478373e+02,4.06051102e+02,0
-1.10391167e+02,-1.32443124e+02,1
1.33061869e+02,4.87845747e+02,0
-4.71885577e+01,-2.73760345e+02,1
1.21801337e+02,-1.40286141e+02,2
1.41887087e+02,4.27308974e+02,2
-1.07824154e+02,-2.01765710e+02,1
1.32573759e+02,4.52203781e+02,0
1.50154570e+02,-2.06974056e+02,2
1.41439227e+02,3.98197968e+02,0
-1.20366739e+02,-2.32592111e+02,1
1.24378758e+02,-1.42977963e+02,2
1.49760096e+02,-1.77466956e+02,2
1.59810554e+02,-1.18511337e+02,2
1.34140902e+02,4.05523930e+02,0
1.42175357e+02,3.83573536e+02,0
1.29164793e+02,-1.76174271e+02,2
-9.09030456e+01,-2.32142268e+01,1
1.20319870e+02,-2.07903359e+02,2
1.39153121e+02,3.84068361e+02,0
1.27876582e+02,4.47703218e+02,0
1.27134784e+02,4.67463783e+02,0
1.36600647e+02,4.31375673e+02,0
-6.12085329e+01,-3.06802317e+02,1
-1.00845797e+02,-6.11779574e+01,1
1.38986031e+02,-1.86803928e+02,2
1.55249456e+02,3.34682290e+02,0
1.12584075e+02,-1.77387657e+02,2
1.28141316e+02,4.87357358e+02,0
1.39067528e+02,-1.20583770e+02,2
1.74589623e+02,-2.37506017e+02,2
1.44551455e+02,3.55227477e+02,0
1.37451302e+02,-1.80836197e+02,2
-4.78671801e+01,-1.41051523e+02,1
1.15558142e+02,5.52039987e+02,0
1.54238068e+02,-1.74541852e+02,2
-8.58365933e+01,-2.25350187e+02,1
1.51082514e+02,3.34163794e+02,0
1.43650690e+02,3.89237045e+02,0
1.76702605e+02,-2.12946056e+02,2
1.34272600e+02,4.09586469e+02,0
-1.73365496e+02,-2.69215039e+02,1
1.52713348e+02,3.47757095e+02,0
-9.63902578e+01,-6.64081919e+01,1
-1.46734268e+02,-1.79154930e+02,1
1.10672311e+02,-1.93896477e+02,2
1.36445971e+02,-1.49719178e+02,2
1.38377784e+02,-1.77307643e+02,2
-1.08836020e+02,-1.96292467e+02,1
1.56809128e+02,3.43827979e+02,0
1.70216092e+02,-1.22217781e+02,2
1.37785158e+02,4.01754489e+02,0
-1.04928764e+02,-1.59229097e+02,0
-1.13416861e+02,-2.66266616e+02,0
1.19511513e+02,-1.25817050e+02,0
1.20052256e+02,-1.81861942e+02,2
1.00260131e+02,-2.07605628e+02,2
1.47205846e+02,-2.55937015e+02,2
9.89121026e+01,-1.60858912e+02,2
1.27025751e+02,-1.77719694e+02,2
-7.37605767e+01,-4.56695354e+02,1
-1.57751790e+01,-1.04305938e+02,1
1.72165465e+02,-3.04007466e+02,2
-5.46013228e+01,-1.45357129e+02,1
1.24705237e+02,4.67164329e+02,0
-1.18735346e+02,-1.10096195e+02,1
1.51777698e+02,3.57652353e+02,0
-1.09420618e+02,-9.41716665e+01,1
1.42027957e+02,3.80062800e+02,0
1.40519897e+02,-1.78977047e+02,0
1.04463555e+02,-1.68594042e+02,2
1.04449882e+02,-1.80148844e+02,0
-1.68621681e+02,-6.39805313e+01,1
1.41161486e+02,-1.90575538e+02,2
-5.39255595e+01,-2.70302717e+02,1
1.33291185e+02,4.16209161e+02,0
1.19328049e+02,5.12060671e+02,0
-6.93984769e+01,-2.80567898e+02,0
-4.54556197e+01,-7.94858980e+01,1
1.42282253e+02,4.25446258e+02,0
1.34259710e+02,4.52280965e+02,0
1.29458808e+02,5.11382667e+02,0
-1.41428067e+02,-3.49673639e+02,1
1.18476314e+02,-1.69233488e+02,2
-7.80025677e+01,-7.82320064e+01,1
1.60660224e+02,-1.88764100e+02,2
1.46736368e+02,3.45245451e+02,0
1.43000973e+02,-2.01296392e+02,2
-1.14029445e+02,-1.36148444e+02,1
-6.82376597e+01,-2.70461023e+02,1
-9.53127335e+01,-1.39887435e+02,1
1.37125779e+02,4.44433529e+02,0
-4.30828777e+01,-8.66785545e+01,1
1.22264898e+02,5.02585780e+02,0
1.21945052e+02,4.92109652e+02,0
1.67437646e+02,-1.50628368e+02,2
1.17675118e+02,5.59071287e+02,1
-8.47594256e+01,-7.77671429e+01,1
1.66156885e+02,-2.28098103e+02,2
1.55382623e+02,-1.86808623e+02,2
-1.27299803e+02,-9.41361668e+01,1
1.63479057e+02,-1.87646930e+02,2
1.34549311e+02,4.62843979e+02,0
1.34665970e+02,4.53465236e+02,0
-1.10784322e+02,-2.93997042e+02,1
1.27579957e+02,4.91238514e+02,0
1.15967289e+02,-1.91520982e+02,2
-6.55732303e+01,-4.38264409e+02,1
1.43071467e+02,-2.26199833e+02,2
1.35762887e+02,-2.63619482e+02,2
-5.79094350e+01,-2.42813154e+02,1
-1.17517909e+02,-1.20778042e+02,1
1.31222083e+02,-2.08068934e+02,2
-1.14055007e+02,-2.43833117e+02,1
1.28355895e+02,4.97030439e+02,0
1.42497307e+02,3.75351826e+02,0
1.15490902e+02,-1.21366466e+02,2
1.42361407e+02,-1.44714390e+02,2
1.43201107e+02,-2.16173748e+02,2
1.53969874e+02,3.31513069e+02,0
1.47280024e+02,-1.97238371e+02,2
-8.93104938e+01,-1.61115988e+02,1
9.71394588e+01,-2.22922320e+02,2
-4.69783370e+01,-1.16089127e+02,1
9.04664210e+01,-9.48835441e+01,2
1.02960554e+02,-9.88550346e+01,2
1.44000499e+02,-2.18108147e+02,2
1.23881748e+02,-1.90600056e+02,2
9.17287226e+01,-1.40738234e+02,2
-7.62802527e+01,-1.84401595e+02,1
1.59592837e+02,-1.42640827e+02,2
-1.34682727e+02,5.61474824e+00,1
-1.14000335e+02,-3.54570590e+02,1
-1.47139774e+02,-2.85579372e+02,1
1.31100028e+02,-1.85418597e+02,2
-8.35063016e+01,-1.88770477e+02,1
-1.07506408e+02,-1.40868368e+02,1
1.32492112e+02,-1.51547743e+02,2
8.48456387e+01,-2.06802056e+02,2
-4.76196942e+01,-2.36872464e+02,1
1.27882502e+02,4.67341345e+02,0
1.56245839e+02,3.15595793e+02,0
1.44825951e+02,3.98408384e+02,0
1.35391872e+02,-1.55937351e+02,2
1.49564903e+02,-2.16652864e+02,2
-7.92379766e+01,-2.83990658e+02,1
1.43195861e+02,-2.66581245e+02,2
1.49370861e+02,4.06799597e+02,0
-6.19261759e+01,-1.49589463e+02,1
1.66881613e+02,-1.71293345e+02,2
-9.10030828e+01,4.38966032e+01,1
1.42344601e+02,4.04848539e+02,0
1.45720309e+02,3.85907803e+02,0
1.65555618e+02,-1.85039073e+02,2
-3.62053136e+01,-1.68333006e+02,1
-6.97060467e+01,-1.65897976e+02,1
1.02834613e+02,-1.79766536e+02,2
1.50566970e+02,3.36062215e+02,0
-6.90146788e+01,-2.41659239e+01,1
-1.36830018e+02,-2.05673788e+02,1
-7.98903816e+01,-2.78503939e+02,1
1.52100062e+02,-1.78041801e+02,2
1.32669300e+02,4.22127667e+02,0
-5.74510716e+01,-2.70285129e+02,1
-1.29247682e+02,-3.51739940e+02,1
-1.32625925e+02,-1.25797419e+02,1
-5.36311315e+01,-2.79185363e+02,1
1.59876924e+02,-1.61657221e+02,2
1.13210605e+02,5.39844163e+02,0
-8.45944700e+01,-2.52049111e+02,1
1.35005889e+02,4.62546585e+02,0
-1.04873549e+02,-1.54843693e+02,1
-1.03395714e+02,-2.64286736e+02,1
1.36972627e+02,4.22665163e+02,0
-1.03320664e+02,-2.09159753e+02,1
1.24994963e+02,-1.85032090e+02,2
1.28182919e+02,-2.24472390e+02,2
1.12080743e+02,5.69382588e+02,0
1.34263249e+02,4.08688718e+02,0
1.61437581e+02,-2.66060338e+02,2
-9.36151078e+01,-5.48367945e+01,1
1.13295883e+02,-1.66425669e+02,2
1.52370729e+02,3.68050402e+02,0
1.62063489e+02,-2.36134869e+02,2
1.27807429e+02,4.58901892e+02,0
1.31889222e+02,-2.95590641e+02,2
-1.17171362e+02,-6.34876150e+01,1
-1.06497258e+02,-2.41725744e+02,1
1.41398407e+02,4.05900244e+02,0
1.50903038e+02,-1.88196478e+02,2
1.33815152e+02,-1.80139962e+02,2
-1.22344452e+02,-2.45487868e+02,1
1.49286287e+02,3.31171171e+02,0
-1.56368824e+02,-1.44886401e+02,1
8.69746182e+01,-6.80470547e+01,2
1.24481063e+02,4.70353697e+02,0
1.29526451e+02,-1.82150344e+02,1
-7.45281068e+01,-5.03970179e+01,1
1.27935248e+02,4.89136875e+02,0
1.31080369e+02,-2.32982694e+02,2
-7.75611319e+01,-3.56918254e+01,1
-1.24113480e+02,-2.41766519e+02,1
-1.08733372e+02,-2.28311563e+02,1
1.46176655e+02,-2.87810452e+02,2
7.85674309e+01,-1.91459464e+02,2
1.11035794e+02,5.68507340e+02,0
-9.58009440e+01,-2.29039105e+02,1
1.33611252e+02,4.39207494e+02,0
1.18296990e+02,-1.88282314e+02,2
-1.33235475e+02,-7.15193085e+01,1
1.23764042e+02,-2.19245852e+02,2
1.30384254e+02,-2.50764891e+02,2
1.52679716e+02,-2.95084930e+02,2
-1.46317994e+02,-6.57800583e+01,1
1.20695161e+02,5.04445287e+02,0
1.49316825e+02,-2.75589548e+02,2
-1.30084863e+02,2.68851097e+01,1
1.18025665e+02,-1.89800476e+02,2
-1.20077927e+02,-4.78399652e+02,1
1.34377710e+02,-1.61270784e+02,2
1.18487229e+02,-9.03085429e+01,2
-1.72155307e+02,-1.18447884e+02,1
-1.01366365e+02,-1.00992902e+02,1
-7.95233372e+01,-3.18428155e+02,1
1.02783134e+02,-1.81479114e+02,2
1.05318191e+02,5.98205232e+02,0
1.46474000e+02,3.87351536e+02,0
-9.78265451e+01,-5.32865428e+01,1
1.22721595e+02,4.92360965e+02,0
1.36724762e+02,-1.83079430e+02,2
-1.51058400e+02,-3.48750099e+02,1
-7.22104749e+01,-2.40852225e+02,1
-1.11670069e+02,1.04518894e+02,1
1.47829953e+02,-2.35004209e+02,2
1.16102738e+02,5.54212280e+02,0
1.57523311e+02,3.27244330e+02,0
1.47439689e+02,3.72840767e+02,0
1.25531823e+02,4.96574732e+02,0
-8.87648037e+01,-3.90854233e+02,1
1.67908303e+02,-2.06059613e+02,2
1.68853643e+02,-2.16525924e+02,2
-1.08233526e+02,-1.90693072e+02,2
1.46464895e+02,3.64929878e+02,0
1.24946773e+02,-1.71826783e+02,2
9.71621328e+01,-2.22393687e+02,2
-1.30285043e+02,8.29031076e+00,1
1.19734792e+02,5.44425008e+02,0
1.36788586e+02,4.07404900e+02,0
1.13556449e+02,5.71197799e+02,0
1.38358631e+02,4.05391318e+02,0
-1.48364181e+02,-3.18994811e+02,1
-1.10576105e+02,-5.48394900e+01,1
-4.49141866e+01,-8.42930837e+01,1
-1.14158081e+02,-1.75371400e+02,1
1.04921339e+02,5.54800204e+02,0
1.42566917e+02,4.05633459e+02,1
-5.60447081e+01,-2.50851165e+02,1
1.45006763e+02,-1.72167964e+02,2
-7.53565138e+01,-2.70529507e+02,1
1.29674372e+02,4.93169582e+02,0
1.13184951e+02,-1.87391512e+02,2
1.20853564e+02,-1.75724430e+02,2
1.16538968e+02,-1.82890353e+02,2
1.18626996e+02,-1.36389030e+02,2
1.41209137e+02,4.05585232e+02,2
-5.86377465e+01,-1.26888001e+02,1
1.43774169e+02,3.91937032e+02,0
1.22317661e+02,-1.53954583e+02,2
1.16956225e+02,5.24349800e+02,0
-4.56305455e+01,-2.02430040e+02,1
1.46366008e+02,4.07495817e+02,0
-1.22485379e+02,-1.59922168e+01,1
1.28016845e+02,4.76842719e+02,0
1.32779441e+02,-1.75110674e+02,2
1.29115832e+02,4.64589156e+02,0
1.38082294e+02,-1.73269530e+02,2
1.38675612e+02,4.14477078e+02,2
-9.61528064e+01,-7.55364219e+01,1
1.35964235e+02,4.30106070e+02,0
1.64944442e+02,-2.46651639e+02,2
9.59515062e+01,-2.26141725e+02,2
1.69110622e+02,-1.83803902e+02,2
-1.46364682e+02,-1.12383554e+02,1
1.40892440e+02,4.06521071e+02,0
1.39778697e+02,-2.40198929e+02,2
-8.91360352e+01,-1.35529961e+02,1
-7.52834376e+01,-2.40312460e+02,1
1.33991351e+02,4.36796500e+02,0
1.40600058e+02,-1.96545755e+02,2
1.32209587e+02,4.74197223e+02,0
1.30762485e+02,4.34113335e+02,0
1.45118536e+02,-1.97918345e+02,2
1.50461444e+02,-2.86108639e+02,2
-1.32491910e+02,-2.14132833e+02,1
1.41643266e+02,4.11164789e+02,0
-1.37674926e+02,-2.53171441e+02,1
1.25060792e+02,-1.91477451e+02,2
1.30386423e+02,4.23007469e+02,0
1.66061088e+02,-2.25938446e+02,2
-1.28987213e+02,-1.18528584e+02,1
-9.55256144e+01,7.09939191e+00,1
1.32599941e+02,4.25506803e+02,0
-1.11658994e+02,-1.71737282e+02,1
1.37585539e+02,-1.27819021e+02,2
-8.78439571e+01,-2.41824583e+02,1
-1.18677704e+02,-1.55865423e+02,1
-1.45653200e+02,-1.79341114e+02,1
1.41461836e+02,3.84437834e+02,0
9.64311308e+01,-1.34827432e+02,2
-1.26382588e+02,-2.35322550e+02,1
1.05767809e+02,-1.86449576e+02,2
1.25935677e+02,4.79366611e+02,0
1.19800296e+02,4.92769593e+02,0
-1.39175992e+02,-1.66724635e+02,1
1.46808921e+02,3.81901252e+02,0
-5.34191208e+01,-1.24939089e+02,1
1.31821754e+02,4.38440689e+02,0
1.28582317e+02,-2.23737151e+02,2
-1.02013580e+02,-1.61751360e+02,1
1.58773336e+02,-1.72402864e+02,2
1.33459546e+02,4.75278764e+02,0
1.33542230e+02,4.28798888e+02,0
1.52944985e+02,3.60571942e+02,0
-1.23298090e+02,-2.27253711e+02,1
-6.99153929e+01,-2.75082061e+01,1
1.35864130e+02,-1.37743499e+02,2
-1.08358567e+02,-2.61112921e+02,1
1.65124430e+02,-2.01696832e+02,2
-8.49244297e+01,-9.35869670e+01,1
-9.15684109e+01,-1.81215036e+02,1
-1.36492332e+02,-9.96412954e+01,1
1.60928487e+02,-2.89164998e+02,2
1.42284796e+02,3.79847957e+02,0
1.31276836e+02,4.72301317e+02,0
-1.25882053e+02,-1.83288352e+02,1
1.28455586e+02,-1.85793425e+02,2
1.27253658e+02,4.46894245e+02,0
1.49592446e+02,3.32938215e+02,0
1.17177407e+02,5.64329010e+02,0
1.31810204e+02,4.82877940e+02,0
1.25496930e+02,5.09781529e+02,0
1.66056294e+02,-2.10863259e+02,2
-8.44858878e+01,-2.75158925e+02,1
1.36059187e+02,-1.67210845e+02,2
-1.38735031e+02,-2.16154613e+02,1
1.24714097e+02,-2.31551090e+02,2
1.71539289e+02,-2.27671406e+02,2
1.22065076e+02,4.87801779e+02,0
-8.24115316e+01,-1.64816236e+02,1
1.35984422e+02,-2.26858462e+02,1
1.08036536e+02,-1.76928182e+02,2
1.35174156e+02,4.27061543e+02,0
-1.26598074e+02,-2.27786159e+02,1
-1.24520032e+02,-2.78051700e+02,1
1.24525196e+02,4.65272680e+02,0
-6.95248379e+01,-1.38392928e+02,1
1.23510374e+02,5.12001143e+02,0
1.27418652e+02,4.69072760e+02,0
1.45184868e+02,3.76653369e+02,0
1.28890788e+02,4.67563792e+02,0
1.20721891e+02,-2.37394521e+02,2
1.51754595e+02,-1.26699401e+02,2
1.47946870e+02,3.69984797e+02,0
-1.04034559e+02,-5.32462384e+01,1
1.15912908e+02,-1.46259772e+02,2
-1.09361293e+02,-3.24412660e+02,1
1.36611628e+02,4.45085020e+02,0
1.29437570e+02,-1.97735539e+02,2
1.28000979e+02,4.66944315e+02,0
1.38958788e+02,4.14927476e+02,0
1.52533278e+02,3.39435312e+02,0
1.47441522e+02,-2.04075569e+02,2
1.30002384e+02,-1.51853231e+02,2
-1.40797525e+02,-2.08280073e+02,1
1.17025489e+02,-1.90595627e+02,2
1.29682266e+02,4.98769762e+02,0
1.38311180e+02,4.05960439e+02,0
1.48219570e+02,3.60745662e+02,0
1.22152462e+02,5.07315837e+02,0
1.47515794e+02,3.58452930e+02,0
1.44969119e+02,-1.44771888e+02,2
1.12443385e+02,-7.92328537e+01,2
1.37875988e+02,4.16667751e+02,0
-7.60459792e+01,-1.38096539e+02,1
1.43305530e+02,3.87741004e+02,0
1.15487558e+02,-2.02849454e+02,2
1.28325662e+02,4.89033622e+02,2
1.17309998e+02,-2.69203616e+02,2
1.31651763e+02,-2.08497264e+02,2
-1.19707074e+02,-3.53880943e+02,1
1.34171598e+02,-2.17797029e+02,2
1.29854496e+02,4.35583741e+02,0
1.32767950e+02,-1.45829492e+02,2
1.43062429e+02,3.66309556e+02,0
-5.79317777e+01,-2.12326820e+02,1
1.40545160e+02,3.80558279e+02,0
-1.37518904e+02,-2.27435320e+02,1
-4.24067382e+01,-7.88961453e+01,0
1.32756041e+02,-1.93592037e+02,2
1.29657231e+02,4.64118304e+02,0
-1.22710164e+02,-9.14954037e+01,1
1.26925953e+02,4.83766264e+02,0
-7.81823683e+01,-2.25523887e+02,1
1.32906117e+02,-2.47890435e+02,2
-9.75020425e+00,-2.86286219e+02,1
1.39166262e+02,-1.58786988e+02,2
1.15985581e+02,5.52683545e+02,0
-7.18992578e+01,-3.28826759e+02,1
1.32142766e+02,4.69877208e+02,0
1.82996936e+02,-2.88983201e+02,2
-5.71179101e+01,-1.90848188e+02,1
1.36908006e+02,4.25438983e+02,0
1.39094696e+02,-2.48446432e+02,2
-9.89720523e+01,-1.78395674e+02,1
7.62940027e+01,-8.84655868e+01,2
-1.73177969e+02,-2.41707065e+02,1
1.23592000e+02,4.87458474e+02,0
-6.48401833e+01,-2.22431010e+02,1
1.16163056e+02,-1.80907109e+02,2
1.45687436e+02,3.77306531e+02,0
1.18750290e+02,-1.39364769e+02,2
-1.38470599e+02,-2.77983634e+02,1
-4.47576315e+01,-1.21804627e+02,1
1.18038359e+02,5.09037770e+02,0
-1.32008071e+02,-1.10464548e+02,1
1.23419044e+02,4.98644909e+02,0
1.37152672e+02,4.43469599e+02,0
-6.50258080e+01,-1.27511605e+02,1
-8.79665041e+01,-2.17567429e+01,1
1.35164699e+02,4.53146795e+02,0
-1.24211268e+02,-2.66710154e+02,1
1.60792968e+02,-2.68619284e+02,2
1.39906540e+02,4.12589470e+02,0
-9.04807098e+01,-3.37427525e+02,1
1.14227690e+02,5.60842101e+02,0
1.43781635e+02,3.65251059e+02,0
1.30283902e+02,4.67148338e+02,0
-1.28996177e+02,-1.74707017e+02,1
1.53371612e+02,-2.14578892e+02,2
-7.99992324e+01,-2.30850472e+02,1
1.27326516e+02,-1.95570767e+02,2
-7.93425055e+01,2.06190553e+00,1
-9.32511508e+01,-2.52610758e+02,1
1.43247424e+02,-2.09351937e+02,2
1.27873085e+02,4.59479246e+02,0
1.19477802e+02,-1.95475795e+02,2
-1.04783513e+02,-1.87905047e+02,1
1.27280775e+02,-1.40281032e+02,2
-7.97476841e+01,-2.61613049e+02,1
-8.82960812e+01,-1.62795433e+02,1
1.37475099e+02,4.25414877e+02,0
-8.86565271e+01,-9.83936181e+01,1
-1.46854522e+02,-1.06540574e+02,1
1.24604976e+02,5.06523488e+02,0
-1.12905085e+02,-3.54577707e+01,1
1.36137343e+02,4.18060891e+02,0
-5.26750055e+01,-1.73250048e+02,1
-1.75394645e+02,-1.64377966e+02,1
1.43472584e+02,4.02316955e+02,0
-1.28563673e+02,-1.01346221e+02,1
1.11914739e+02,5.70036569e+02,0
1.21684151e+02,-1.54914722e+02,2
1.36495312e+02,4.56389900e+02,0
1.39863863e+02,3.82269784e+02,0
-7.02273248e+01,-1.73811096e+02,1
9.58198891e+01,-1.82743120e+02,2
1.32452760e+01,-6.53357651e+01,1
-4.83492996e+01,-2.94570169e+02,1
-5.75154891e+01,-1.97738343e+02,1
1.28550113e+02,4.58288442e+02,0
1.28360041e+02,4.84209654e+02,0
-3.98793530e+01,-3.00941749e+02,1
1.12344685e+02,-1.46684880e+02,2
1.57176577e+02,-1.98251141e+02,2
1.14543665e+02,-1.82017861e+02,2
1.12747640e+02,-1.45807157e+02,2
1.33321318e+02,4.81571358e+02,0
1.33390095e+02,4.20619727e+02,0
1.40233676e+02,4.13703016e+02,0
1.18195830e+02,-1.76455433e+02,2
1.28639179e+02,4.80113542e+02,0
1.69246584e+02,-2.18652778e+02,2
1.38011904e+02,-1.48814771e+02,2
1.57388364e+02,-2.75313223e+02,2
-1.17149301e+02,-2.12119119e+02,1
-9.98536732e+01,-3.37889704e+02,1
1.22926212e+02,-1.73546855e+02,2
1.11960324e+02,-1.64357682e+02,2
1.37667504e+02,4.12141366e+02,0
1.46116374e+02,3.78252836e+02,0
1.42998665e+02,4.01922001e+02,0
1.26038654e+02,-2.29010000e+02,2
1.20158834e+02,-1.95875213e+02,2
1.22271862e+02,-1.54077258e+02,2
-7.93648271e+01,-1.57848771e+02,1
-1.08666185e+02,-2.88398296e+02,1
1.24763678e+02,4.60300114e+02,0
1.49864976e+02,-1.61417501e+02,1
-1.01437913e+02,-2.09369837e+02,1
1.31373778e+02,-2.22108101e+02,2
1.37418740e+02,4.24069474e+02,0
-5.95323420e+01,-2.10775340e+02,1
1.35139624e+02,-1.91866059e+02,2
9.71712804e+01,-1.83532149e+02,1
-1.27923330e+02,-1.71495020e+02,1
1.57326983e+02,-2.35735067e+02,2
1.36905769e+02,-2.93539059e+02,2
1.21527790e+02,5.20171230e+02,0
-1.18283312e+02,-2.14534973e+02,1
1.24382500e+02,5.07078142e+02,0
-7.94966509e+01,-2.06395777e+02,1
-6.73399594e+01,-3.05742209e+02,1
1.24123078e+02,-2.08117205e+02,2
